Descrizione Campione: Cs
Inizio misura: 07-02-25 18:00:32
RealTime: 0
LiveTime: 0
N eventi: 21881
Calibrazione: E = 3.22645e-06 * C^2 + 0.363344 * C + -11.0115
Canale	Energia	Eventi
1350	485.383	4
1351	485.755	1
1352	486.127	1
1353	486.499	9
1354	486.871	0
1355	487.243	2
1356	487.615	5
1357	487.987	5
1358	488.359	6
1359	488.731	4
1360	489.103	5
1361	489.476	5
1362	489.848	6
1363	490.22	5
1364	490.592	2
1365	490.964	5
1366	491.336	-1
1367	491.708	3
1368	492.081	-1
1369	492.453	4
1370	492.825	2
1371	493.197	1
1372	493.569	0
1373	493.942	4
1374	494.314	1
1375	494.686	3
1376	495.058	4
1377	495.43	1
1378	495.803	1
1379	496.175	0
1380	496.547	7
1381	496.919	6
1382	497.292	5
1383	497.664	2
1384	498.036	2
1385	498.408	3
1386	498.781	4
1387	499.153	4
1388	499.525	7
1389	499.898	3
1390	500.27	2
1391	500.642	8
1392	501.015	3
1393	501.387	3
1394	501.759	3
1395	502.132	1
1396	502.504	2
1397	502.876	3
1398	503.249	2
1399	503.621	-3
1400	503.993	3
1401	504.366	8
1402	504.738	3
1403	505.111	3
1404	505.483	3
1405	505.855	0
1406	506.228	6
1407	506.6	2
1408	506.973	1
1409	507.345	-2
1410	507.717	0
1411	508.09	6
1412	508.462	0
1413	508.835	2
1414	509.207	4
1415	509.58	6
1416	509.952	4
1417	510.325	4
1418	510.697	7
1419	511.07	7
1420	511.442	7
1421	511.815	3
1422	512.187	7
1423	512.56	3
1424	512.932	2
1425	513.305	1
1426	513.677	1
1427	514.05	4
1428	514.422	3
1429	514.795	0
1430	515.168	0
1431	515.54	1
1432	515.913	2
1433	516.285	0
1434	516.658	1
1435	517.031	4
1436	517.403	0
1437	517.776	-1
1438	518.148	2
1439	518.521	0
1440	518.894	3
1441	519.266	2
1442	519.639	3
1443	520.012	3
1444	520.384	1
1445	520.757	3
1446	521.13	2
1447	521.502	-1
1448	521.875	6
1449	522.248	4
1450	522.62	3
1451	522.993	4
1452	523.366	2
1453	523.738	-1
1454	524.111	4
1455	524.484	-1
1456	524.857	7
1457	525.229	2
1458	525.602	10
1459	525.975	-1
1460	526.348	5
1461	526.72	5
1462	527.093	4
1463	527.466	4
1464	527.839	2
1465	528.212	1
1466	528.584	-1
1467	528.957	2
1468	529.33	5
1469	529.703	-4
1470	530.076	4
1471	530.448	2
1472	530.821	1
1473	531.194	-3
1474	531.567	0
1475	531.94	5
1476	532.313	3
1477	532.686	0
1478	533.058	-2
1479	533.431	5
1480	533.804	1
1481	534.177	-1
1482	534.55	1
1483	534.923	-1
1484	535.296	-3
1485	535.669	4
1486	536.042	7
1487	536.415	-2
1488	536.788	2
1489	537.161	0
1490	537.533	2
1491	537.906	0
1492	538.279	-2
1493	538.652	5
1494	539.025	1
1495	539.398	4
1496	539.771	3
1497	540.144	4
1498	540.517	0
1499	540.89	1
1500	541.263	2
1501	541.636	1
1502	542.009	-1
1503	542.382	0
1504	542.756	0
1505	543.129	1
1506	543.502	0
1507	543.875	1
1508	544.248	1
1509	544.621	7
1510	544.994	0
1511	545.367	2
1512	545.74	0
1513	546.113	1
1514	546.486	1
1515	546.859	-2
1516	547.233	-1
1517	547.606	-1
1518	547.979	1
1519	548.352	0
1520	548.725	4
1521	549.098	1
1522	549.471	3
1523	549.845	0
1524	550.218	1
1525	550.591	4
1526	550.964	-1
1527	551.337	1
